feature_columns,fscores
residence_00002458,0.0
residence_00002459,0.0
residence_00002460,0.0
residence_00002436,0.0
residence_00002434,0.0
residence_00002408,0.0
residence_00002420,0.0
residence_00002409,0.0
residence_00002410,0.0
residence_00002411,0.0
residence_00002412,0.0
residence_00002413,0.0
residence_00002414,0.0
residence_00002415,0.0
residence_00002416,0.0
residence_00002417,0.0
residence_00002418,0.0
residence_00002419,0.0
residence_00002421,0.0
residence_00002433,0.0
residence_00002422,0.0
residence_00002423,0.0
residence_00002424,0.0
residence_00002425,0.0
residence_00002426,0.0
residence_00002427,0.0
residence_00002428,0.0
residence_00002429,0.0
residence_00002430,0.0
residence_00002431,0.0
residence_00002432,0.0
residence_00002128,0.0
residence_00002127,0.0
residence_00002126,0.0
residence_00001833,0.0
residence_00001822,0.0
residence_00001823,0.0
residence_00001824,0.0
residence_00001825,0.0
residence_00001826,0.0
residence_00001827,0.0
residence_00001828,0.0
residence_00001829,0.0
residence_00001830,0.0
residence_00001831,0.0
residence_00001832,0.0
residence_00001834,0.0
residence_00001820,0.0
residence_00001835,0.0
residence_00001836,0.0
residence_00001837,0.0
residence_00001838,0.0
residence_00001839,0.0
residence_00001840,0.0
residence_00001841,0.0
residence_00001842,0.0
residence_00001843,0.0
residence_00001844,0.0
residence_00001845,0.0
residence_00001821,0.0
residence_00001819,0.0
residence_00001847,0.0
residence_00001805,0.0
residence_00001794,0.0
residence_00001795,0.0
residence_00001796,0.0
residence_00001797,0.0
residence_00001798,0.0
residence_00001799,0.0
residence_00001800,0.0
residence_00001801,0.0
residence_00001802,0.0
residence_00001803,0.0
residence_00001804,0.0
residence_00001806,0.0
residence_00001818,0.0
residence_00001807,0.0
residence_00001808,0.0
residence_00001809,0.0
residence_00001810,0.0
residence_00001811,0.0
residence_00001812,0.0
residence_00001813,0.0
residence_00001814,0.0
residence_00001815,0.0
residence_00001816,0.0
residence_00001817,0.0
residence_00001846,0.0
residence_00001848,0.0
residence_00001792,0.0
residence_00001889,0.0
residence_00001878,0.0
residence_00001879,0.0
residence_00001880,0.0
residence_00001881,0.0
residence_00001882,0.0
residence_00001883,0.0
residence_00001884,0.0
residence_00001885,0.0
residence_00001886,0.0
residence_00001887,0.0
residence_00001888,0.0
residence_00001890,0.0
residence_00001876,0.0
residence_00001891,0.0
residence_00001892,0.0
residence_00001893,0.0
residence_00001894,0.0
residence_00001895,0.0
residence_00001896,0.0
residence_00001897,0.0
residence_00001898,0.0
residence_00001899,0.0
residence_00001900,0.0
appCategory_level2_00000032,0.0
residence_00001877,0.0
residence_00001875,0.0
residence_00001849,0.0
residence_00001861,0.0
residence_00001850,0.0
residence_00001851,0.0
residence_00001852,0.0
residence_00001853,0.0
residence_00001854,0.0
residence_00001855,0.0
residence_00001856,0.0
residence_00001857,0.0
residence_00001858,0.0
residence_00001859,0.0
residence_00001860,0.0
residence_00001862,0.0
residence_00001874,0.0
residence_00001863,0.0
residence_00001864,0.0
residence_00001865,0.0
residence_00001866,0.0
residence_00001867,0.0
residence_00001868,0.0
residence_00001869,0.0
residence_00001870,0.0
residence_00001871,0.0
residence_00001872,0.0
residence_00001873,0.0
residence_00001793,0.0
residence_00001791,0.0
residence_00002125,0.0
residence_00001721,0.0
residence_00001710,0.0
residence_00001711,0.0
residence_00001712,0.0
residence_00001713,0.0
residence_00001714,0.0
residence_00001715,0.0
residence_00001716,0.0
residence_00001717,0.0
residence_00001718,0.0
residence_00001719,0.0
residence_00001720,0.0
residence_00001722,0.0
residence_00001708,0.0
residence_00001723,0.0
residence_00001724,0.0
residence_00001725,0.0
residence_00001726,0.0
residence_00001727,0.0
residence_00001728,0.0
residence_00001729,0.0
residence_00001730,0.0
residence_00001731,0.0
residence_00001732,0.0
residence_00001733,0.0
residence_00001709,0.0
residence_00001707,0.0
residence_00001735,0.0
residence_00001693,0.0
residence_00001682,0.0
residence_00001683,0.0
residence_00001684,0.0
residence_00001685,0.0
residence_00001686,0.0
residence_00001687,0.0
residence_00001688,0.0
residence_00001689,0.0
residence_00001690,0.0
residence_00001691,0.0
appCategory_level2_00000033,0.0
residence_00001694,0.0
residence_00001706,0.0
residence_00001695,0.0
residence_00001696,0.0
residence_00001697,0.0
residence_00001698,0.0
residence_00001699,0.0
residence_00001700,0.0
residence_00001701,0.0
residence_00001702,0.0
residence_00001703,0.0
residence_00001704,0.0
residence_00001705,0.0
residence_00001734,0.0
residence_00001736,0.0
residence_00001790,0.0
residence_00001777,0.0
residence_00001766,0.0
residence_00001767,0.0
residence_00001768,0.0
residence_00001769,0.0
residence_00001770,0.0
residence_00001771,0.0
residence_00001772,0.0
residence_00001773,0.0
residence_00001774,0.0
residence_00001775,0.0
residence_00001776,0.0
residence_00001778,0.0
residence_00001764,0.0
residence_00001779,0.0
residence_00001780,0.0
residence_00001781,0.0
residence_00001782,0.0
residence_00001783,0.0
residence_00001784,0.0
residence_00001785,0.0
residence_00001786,0.0
residence_00001787,0.0
residence_00001788,0.0
residence_00001789,0.0
residence_00001765,0.0
residence_00001763,0.0
residence_00001737,0.0
residence_00001749,0.0
residence_00001738,0.0
residence_00001739,0.0
residence_00001740,0.0
residence_00001741,0.0
residence_00001742,0.0
residence_00001743,0.0
residence_00001744,0.0
residence_00001745,0.0
residence_00001746,0.0
residence_00001747,0.0
residence_00001748,0.0
residence_00001750,0.0
residence_00001762,0.0
residence_00001751,0.0
residence_00001752,0.0
residence_00001753,0.0
residence_00001754,0.0
residence_00001755,0.0
residence_00001756,0.0
residence_00001757,0.0
residence_00001758,0.0
residence_00001759,0.0
residence_00001760,0.0
residence_00001761,0.0
residence_00001902,0.0
residence_00001903,0.0
residence_00001904,0.0
residence_00002056,0.0
residence_00002045,0.0
residence_00002046,0.0
residence_00002047,0.0
residence_00002048,0.0
residence_00002049,0.0
residence_00002050,0.0
residence_00002051,0.0
residence_00002052,0.0
residence_00002053,0.0
residence_00002054,0.0
residence_00002055,0.0
residence_00002057,0.0
residence_00002043,0.0
residence_00002058,0.0
residence_00002059,0.0
residence_00002060,0.0
residence_00002061,0.0
residence_00002062,0.0
residence_00002063,0.0
residence_00002064,0.0
residence_00002065,0.0
residence_00002066,0.0
residence_00002067,0.0
residence_00002068,0.0
residence_00002044,0.0
residence_00002042,0.0
residence_00002070,0.0
residence_00002028,0.0
residence_00002017,0.0
residence_00002018,0.0
residence_00002019,0.0
residence_00002020,0.0
residence_00002021,0.0
residence_00002022,0.0
residence_00002023,0.0
residence_00002024,0.0
residence_00002025,0.0
residence_00002026,0.0
residence_00002027,0.0
residence_00002029,0.0
residence_00002041,0.0
residence_00002030,0.0
residence_00002031,0.0
residence_00002032,0.0
residence_00002033,0.0
residence_00002034,0.0
residence_00002035,0.0
residence_00002036,0.0
residence_00002037,0.0
residence_00002038,0.0
residence_00002039,0.0
residence_00002040,0.0
residence_00002069,0.0
residence_00002071,0.0
residence_00001905,0.0
residence_00002112,0.0
residence_00002101,0.0
residence_00002102,0.0
residence_00002103,0.0
residence_00002104,0.0
residence_00002105,0.0
residence_00002106,0.0
residence_00002107,0.0
residence_00002108,0.0
residence_00002109,0.0
residence_00002110,0.0
residence_00002111,0.0
residence_00002113,0.0
residence_00002099,0.0
residence_00002114,0.0
residence_00002115,0.0
residence_00002116,0.0
residence_00002117,0.0
residence_00002118,0.0
residence_00002119,0.0
residence_00002120,0.0
residence_00002121,0.0
residence_00002122,0.0
residence_00002123,0.0
residence_00002124,0.0
residence_00002100,0.0
residence_00002098,0.0
residence_00002072,0.0
residence_00002084,0.0
residence_00002073,0.0
residence_00002074,0.0
residence_00002075,0.0
residence_00002076,0.0
residence_00002077,0.0
residence_00002078,0.0
residence_00002079,0.0
residence_00002080,0.0
residence_00002081,0.0
residence_00002082,0.0
residence_00002083,0.0
residence_00002085,0.0
residence_00002097,0.0
residence_00002086,0.0
residence_00002087,0.0
residence_00002088,0.0
residence_00002089,0.0
residence_00002090,0.0
residence_00002091,0.0
appCategory_level2_00000031,0.0
residence_00002093,0.0
residence_00002094,0.0
residence_00002095,0.0
residence_00002096,0.0
residence_00002016,0.0
residence_00002015,0.0
residence_00002014,0.0
residence_00001945,0.0
residence_00001934,0.0
residence_00001935,0.0
residence_00001936,0.0
residence_00001937,0.0
residence_00001938,0.0
residence_00001939,0.0
residence_00001940,0.0
residence_00001941,0.0
residence_00001942,0.0
residence_00001943,0.0
residence_00001944,0.0
residence_00001946,0.0
residence_00001932,0.0
residence_00001947,0.0
residence_00001948,0.0
residence_00001949,0.0
residence_00001950,0.0
residence_00001951,0.0
residence_00001952,0.0
residence_00001953,0.0
residence_00001954,0.0
residence_00001955,0.0
residence_00001956,0.0
residence_00001957,0.0
residence_00001933,0.0
residence_00001931,0.0
residence_00002013,0.0
residence_00001917,0.0
residence_00001906,0.0
residence_00001907,0.0
residence_00001908,0.0
residence_00001909,0.0
residence_00001910,0.0
residence_00001911,0.0
residence_00001912,0.0
residence_00001913,0.0
residence_00001914,0.0
residence_00001915,0.0
residence_00001916,0.0
residence_00001918,0.0
residence_00001930,0.0
residence_00001919,0.0
residence_00001920,0.0
residence_00001921,0.0
residence_00001922,0.0
residence_00001923,0.0
residence_00001924,0.0
residence_00001925,0.0
residence_00001926,0.0
residence_00001927,0.0
residence_00001928,0.0
residence_00001929,0.0
residence_00001958,0.0
residence_00001959,0.0
residence_00001960,0.0
residence_00002000,0.0
residence_00001989,0.0
residence_00001990,0.0
residence_00001991,0.0
residence_00001992,0.0
residence_00001993,0.0
residence_00001994,0.0
residence_00001995,0.0
residence_00001996,0.0
residence_00001997,0.0
residence_00001998,0.0
residence_00001999,0.0
residence_00002001,0.0
residence_00001961,0.0
residence_00002002,0.0
residence_00002003,0.0
residence_00002004,0.0
residence_00002005,0.0
residence_00002006,0.0
residence_00002007,0.0
residence_00002008,0.0
residence_00002009,0.0
residence_00002010,0.0
residence_00002011,0.0
residence_00002012,0.0
residence_00001988,0.0
residence_00001987,0.0
residence_00001986,0.0
residence_00001985,0.0
residence_00001962,0.0
residence_00001963,0.0
residence_00001964,0.0
residence_00001965,0.0
residence_00001966,0.0
residence_00001967,0.0
residence_00001968,0.0
residence_00001969,0.0
residence_00001970,0.0
residence_00001971,0.0
residence_00001972,0.0
residence_00001973,0.0
residence_00001974,0.0
residence_00001975,0.0
residence_00001976,0.0
residence_00001977,0.0
residence_00001978,0.0
residence_00001979,0.0
residence_00001980,0.0
residence_00001981,0.0
residence_00001982,0.0
residence_00001983,0.0
residence_00001984,0.0
residence_00002573,0.0
residence_00002574,0.0
residence_00002575,0.0
residence_00003175,0.0
residence_00003164,0.0
residence_00003165,0.0
residence_00003166,0.0
residence_00003167,0.0
residence_00003168,0.0
residence_00003169,0.0
residence_00003170,0.0
residence_00003171,0.0
residence_00003172,0.0
residence_00003173,0.0
residence_00003174,0.0
residence_00003176,0.0
residence_00003162,0.0
residence_00003177,0.0
residence_00003178,0.0
residence_00003179,0.0
residence_00003180,0.0
residence_00003181,0.0
residence_00003182,0.0
residence_00003183,0.0
residence_00003184,0.0
residence_00003185,0.0
residence_00003186,0.0
residence_00003187,0.0
residence_00003163,0.0
residence_00003161,0.0
residence_00003189,0.0
residence_00003147,0.0
residence_00003136,0.0
residence_00003137,0.0
residence_00003138,0.0
residence_00003139,0.0
residence_00003140,0.0
residence_00003141,0.0
residence_00003142,0.0
residence_00003143,0.0
residence_00003144,0.0
residence_00003145,0.0
residence_00003146,0.0
residence_00003148,0.0
residence_00003160,0.0
residence_00003149,0.0
residence_00003150,0.0
residence_00003151,0.0
residence_00003152,0.0
residence_00003153,0.0
residence_00003154,0.0
residence_00003155,0.0
residence_00003156,0.0
residence_00003157,0.0
residence_00003158,0.0
residence_00003159,0.0
residence_00003188,0.0
residence_00003190,0.0
residence_00003134,0.0
residence_00003231,0.0
residence_00003220,0.0
residence_00003221,0.0
residence_00003222,0.0
residence_00003223,0.0
residence_00003224,0.0
residence_00003225,0.0
residence_00003226,0.0
residence_00003227,0.0
residence_00003228,0.0
residence_00003229,0.0
residence_00003230,0.0
residence_00003232,0.0
residence_00003218,0.0
residence_00003233,0.0
residence_00003234,0.0
residence_00003235,0.0
residence_00003236,0.0
residence_00003237,0.0
residence_00003238,0.0
residence_00003239,0.0
residence_00003240,0.0
residence_00003241,0.0
residence_00003242,0.0
residence_00003243,0.0
residence_00003219,0.0
residence_00003217,0.0
residence_00003191,0.0
residence_00003203,0.0
residence_00003192,0.0
residence_00003193,0.0
residence_00003194,0.0
residence_00003195,0.0
residence_00003196,0.0
residence_00003197,0.0
residence_00003198,0.0
residence_00003199,0.0
residence_00003200,0.0
residence_00003201,0.0
residence_00003202,0.0
residence_00003204,0.0
residence_00003216,0.0
residence_00003205,0.0
residence_00003206,0.0
residence_00003207,0.0
residence_00003208,0.0
residence_00003209,0.0
residence_00003210,0.0
residence_00003211,0.0
residence_00003212,0.0
residence_00003213,0.0
residence_00003214,0.0
residence_00003215,0.0
residence_00003135,0.0
residence_00003133,0.0
residence_00003022,0.0
residence_00003063,0.0
residence_00003052,0.0
residence_00003053,0.0
residence_00003054,0.0
residence_00003055,0.0
residence_00003056,0.0
residence_00003057,0.0
residence_00003058,0.0
residence_00003059,0.0
residence_00003060,0.0
residence_00003061,0.0
residence_00003062,0.0
residence_00003064,0.0
residence_00003050,0.0
residence_00003065,0.0
residence_00003066,0.0
residence_00003067,0.0
residence_00003068,0.0
residence_00003069,0.0
residence_00003070,0.0
residence_00003071,0.0
residence_00003072,0.0
residence_00003073,0.0
residence_00003074,0.0
residence_00003075,0.0
residence_00003051,0.0
residence_00003049,0.0
residence_00003077,0.0
residence_00003035,0.0
residence_00003024,0.0
residence_00003025,0.0
residence_00003026,0.0
residence_00003027,0.0
residence_00003028,0.0
residence_00003029,0.0
residence_00003030,0.0
residence_00003031,0.0
residence_00003032,0.0
residence_00003033,0.0
residence_00003034,0.0
residence_00003036,0.0
residence_00003048,0.0
residence_00003037,0.0
residence_00003038,0.0
residence_00003039,0.0
residence_00003040,0.0
residence_00003041,0.0
residence_00003042,0.0
residence_00003043,0.0
residence_00003044,0.0
residence_00003045,0.0
residence_00003046,0.0
residence_00003047,0.0
residence_00003076,0.0
residence_00003078,0.0
residence_00003132,0.0
residence_00003119,0.0
residence_00003108,0.0
residence_00003109,0.0
residence_00003110,0.0
residence_00003111,0.0
residence_00003112,0.0
residence_00003113,0.0
residence_00003114,0.0
residence_00003115,0.0
residence_00003116,0.0
residence_00003117,0.0
residence_00003118,0.0
residence_00003120,0.0
residence_00003106,0.0
residence_00003121,0.0
residence_00003122,0.0
residence_00003123,0.0
residence_00003124,0.0
residence_00003125,0.0
residence_00003126,0.0
residence_00003127,0.0
residence_00003128,0.0
residence_00003129,0.0
residence_00003130,0.0
residence_00003131,0.0
residence_00003107,0.0
residence_00003105,0.0
residence_00003079,0.0
residence_00003091,0.0
residence_00003080,0.0
residence_00003081,0.0
residence_00003082,0.0
residence_00003083,0.0
residence_00003084,0.0
residence_00003085,0.0
residence_00003086,0.0
residence_00003087,0.0
residence_00003088,0.0
residence_00003089,0.0
residence_00003090,0.0
residence_00003092,0.0
residence_00003104,0.0
residence_00003093,0.0
residence_00003094,0.0
residence_00003095,0.0
residence_00003096,0.0
residence_00003097,0.0
residence_00003098,0.0
residence_00003099,0.0
residence_00003100,0.0
residence_00003101,0.0
residence_00003102,0.0
residence_00003103,0.0
residence_00003244,0.0
residence_00003245,0.0
residence_00003246,0.0
residence_00003398,0.0
residence_00003387,0.0
residence_00003388,0.0
residence_00003389,0.0
residence_00003390,0.0
residence_00003391,0.0
residence_00003392,0.0
residence_00003393,0.0
residence_00003394,0.0
residence_00003395,0.0
residence_00003396,0.0
residence_00003397,0.0
residence_00003399,0.0
residence_00003385,0.0
residence_00003400,0.0
appCategory_level2_00000029,0.0
ratio_buy_user_slide_0,0.0
appCategory_level2_00000028,0.0
ratio_buy_user_slide_10,0.0
ratio_buy_user_slide_2,0.0
ratio_buy_user_slide_3,0.0
ratio_buy_user_slide_4,0.0
appCategory_level2_00000027,0.0
appCategory_level2_00000026,0.0
ratio_buy_user_slide_7,0.0
residence_00003386,0.0
residence_00003384,0.0
appCategory_level2_00000024,0.0
residence_00003370,0.0
residence_00003359,0.0
residence_00003360,0.0
residence_00003361,0.0
residence_00003362,0.0
residence_00003363,0.0
residence_00003364,0.0
residence_00003365,0.0
residence_00003366,0.0
residence_00003367,0.0
residence_00003368,0.0
residence_00003369,0.0
residence_00003371,0.0
residence_00003383,0.0
residence_00003372,0.0
residence_00003373,0.0
residence_00003374,0.0
residence_00003375,0.0
residence_00003376,0.0
residence_00003377,0.0
residence_00003378,0.0
residence_00003379,0.0
residence_00003380,0.0
residence_00003381,0.0
residence_00003382,0.0
appCategory_level2_00000025,0.0
appCategory_level2_00000023,0.0
residence_00003247,0.0
ratio_buy_position_slide_7,0.0
appCategory_level1_00000000,0.0
positionType_6,0.0
positionType_4,0.0
positionType_3,0.0
ratio_buy_position_slide_1,0.0
positionType_1,0.0
ratio_buy_position_slide_2,0.0
ratio_buy_position_slide_3,0.0
marriageStatus_3,0.0
ratio_buy_position_slide_5,0.0
haveBaby_6,0.0
ratio_buy_position_slide_8,0.0
appCategory_level1_00000002,0.0
ratio_buy_position_slide_9,0.0
haveBaby_5,0.0
haveBaby_4,0.0
haveBaby_3,0.0
gender_0,0.0
education_7,0.0
education_6,0.0
education_0,0.0
connectionType_4,0.0
connectionType_0,0.0
appPlatform_2,0.0
appCategory_level1_00000001,0.0
